female,phsrank,BA,AA,black,hispanic,id,exper,jc,univ,lwage,stotal,smcity,medcity,submed,lgcity,sublg,vlgcity,subvlg,ne,nc,south,totcoll
0,41,0,0,0,0,15372,124,2.3666666,3.8666625,2.1701705,-.19005509,0,0,0,0,0,0,0,0,1,0,6.2333288
1,44,0,0,0,0,15381,166,0,0,2.3005826,.10740216,0,0,0,0,0,0,0,0,1,0,0
0,98,1,0,0,0,15395,154,0,4.3666668,2.2306263,0,0,0,0,0,1,0,0,0,1,0,4.3666668
0,50,0,0,0,0,15405,163,0,.06666667,2.6119699,.24469012,0,1,0,0,0,0,0,0,0,0,.06666667
1,93,1,0,0,0,15412,159,0,3.9333334,2.6149597,1.4345192,0,0,0,0,0,0,0,0,0,1,3.9333334
0,10,0,0,0,0,15420,165,0,0,2.600836,-.44174969,0,1,0,0,0,0,0,1,0,0,0
1,69,0,0,0,0,15422,141,0,1.9,2.4338768,.83960462,0,0,0,0,0,0,0,0,1,0,1.9
1,46,0,0,1,0,15425,68,0,0,2.1101081,0,0,0,0,1,0,0,0,0,0,1,0
0,59,0,1,0,0,15437,152,2.4666667,0,2.9957323,0,1,0,0,0,0,0,0,1,0,0,2.4666667
0,98,1,0,0,0,15442,138,0,4.6222167,3.2529552,.038758181,0,1,0,0,0,0,0,0,1,0,4.6222167
0,81,1,0,0,0,15450,142,0,4.4666667,2.3040178,-.44174969,0,0,0,0,0,0,0,0,0,1,4.4666667
1,79,0,0,0,0,15467,80,0,0,1.856487,.17604615,1,0,0,0,0,0,0,0,0,1,0
1,98,1,0,0,0,15536,136,0,4,2.7245796,1.6404511,0,0,0,1,0,0,0,0,1,0,4
0,11,0,0,0,0,15544,145,0,0,2.1639717,-.83073229,1,0,0,0,0,0,0,0,0,1,0
0,65,0,0,0,0,15552,161,0,0,2.7725887,.81672329,0,0,0,0,0,1,0,1,0,0,0
1,78,1,0,1,0,15553,129,0,4.2222166,2.5151465,-.35022438,0,0,0,0,0,1,0,0,1,0,4.2222166
1,20,0,0,0,0,15571,102,0,0,1.3424917,-1.6086974,0,0,0,0,0,0,0,0,1,0,0
0,16,0,0,0,0,15573,162,0,0,2.7154303,-.44174969,0,0,0,1,0,0,0,0,1,0,0
0,65,0,0,0,0,15585,149,0,.43333334,2.5902672,.40485942,0,0,1,0,0,0,0,0,0,1,.43333334
1,59,0,0,0,0,15610,162,0,0,2.368494,.79384196,0,0,0,0,0,0,1,0,0,1,0
1,96,1,0,0,0,15624,110,0,4.1666646,2.453408,-.64768165,0,0,0,0,0,0,0,0,0,1,4.1666646
0,99,0,0,0,0,15634,140,0,1.6333333,2.587764,.79384196,0,1,0,0,0,0,0,0,0,1,1.6333333
1,92,0,0,0,0,15638,141,0,0,2.6390574,1.6404511,0,0,1,0,0,0,0,0,0,1,0
0,37,0,0,0,0,15653,162,0,.13333334,2.4510052,.56502873,1,0,0,0,0,0,0,0,0,1,.13333334
0,68,1,0,0,0,15656,121,0,4.2333331,3.068053,.35909677,1,0,0,0,0,0,0,1,0,0,4.2333331
0,28,0,0,1,0,15669,166,0,0,2.0149031,-2.1807306,1,0,0,0,0,0,0,0,0,1,0
0,29,0,0,0,0,15670,97,0,1.9333313,1.5581446,.79384196,0,0,0,0,0,0,0,0,0,0,1.9333313
0,91,1,0,0,0,15715,138,0,3,2.1202636,.99977392,0,0,0,0,0,0,0,0,1,0,3
1,87,0,0,1,0,15725,114,0,0,2.0149031,-.78496963,0,1,0,0,0,0,0,0,0,1,0
1,19,0,0,0,0,15726,117,0,0,2.0731716,-.87649488,0,0,0,0,0,0,0,0,1,0,0
0,15,0,0,1,0,15728,121,.1,0,1.7491999,-.87649488,0,0,0,0,0,0,1,0,0,1,.1
0,19,0,0,0,0,15745,91,0,0,1.2647297,-1.4027654,1,0,0,0,0,0,0,0,0,1,0
1,44,0,0,0,1,15750,137,0,0,1.5892347,-.28158039,1,0,0,0,0,0,0,0,1,0,0
1,29,0,0,0,0,15778,46,0,0,1.6232926,-.64768165,0,0,1,0,0,0,0,0,1,0,0
0,4,0,0,0,0,15785,160,0,0,2.1754298,-2.3866625,0,0,0,0,1,0,0,0,0,0,0
1,45,0,0,0,0,15794,121,0,0,1.9878744,-.25869909,1,0,0,0,0,0,0,0,1,0,0
1,89,0,0,0,0,15828,112,0,0,1.8718022,1.5031631,0,0,0,0,0,0,0,0,0,1,0
0,83,0,0,0,0,15842,100,0,7.1333251,3.4882088,1.5718071,1,0,0,0,0,0,0,0,1,0,7.1333251
1,77,0,0,0,0,15843,155,0,.40000001,2.0047476,-.12141111,0,0,0,0,0,0,0,0,1,0,.40000001
0,30,0,0,0,0,15846,158,0,0,2.1972246,-.71632564,0,0,0,0,0,0,1,0,1,0,0
1,84,1,0,0,0,15847,129,0,4.7916665,2.4777381,.83960462,0,0,0,0,0,0,1,0,1,0,4.7916665
1,83,1,0,0,0,15866,125,0,4.9666667,2.6628327,1.8006204,0,0,0,0,1,0,0,0,0,1,4.9666667
0,48,0,0,0,0,15869,156,0,0,2.2071745,-.94513887,0,0,0,0,0,0,0,0,1,0,0
0,42,0,0,0,0,15884,149,2.2888856,4.0444398,2.0794415,-2.4095438,0,0,0,1,0,0,0,0,0,1,6.3333254
1,32,1,0,0,0,15891,130,0,3.7333293,2.2554305,-.14429244,0,0,0,0,0,1,0,0,1,0,3.7333293
0,21,0,0,0,0,15895,166,0,0,3.0549436,-1.5400534,0,0,1,0,0,0,0,1,0,0,0
0,85,0,0,0,0,15898,149,0,2.2,2.4651041,-.075648457,0,0,0,1,0,0,0,0,1,0,2.2
0,82,0,0,0,0,15908,102,0,6.3333335,2.3223877,-.0070044738,0,0,0,0,0,1,0,1,0,0,6.3333335
1,37,0,0,0,0,15914,66,0,0,2.0409904,.77096063,0,0,0,1,0,0,0,0,0,0,0
0,72,0,0,0,0,15921,113,.13333334,.799999,2.209372,-.55615634,0,0,0,0,0,0,0,0,1,0,.93333232
0,23,0,0,0,0,15931,141,.24444415,0,2.6026897,-.12141111,0,0,0,0,0,1,0,0,1,0,.24444415
0,11,0,0,0,0,15938,146,.2,1.3333334,2.1961126,.26757145,0,0,1,0,0,0,0,1,0,0,1.5333334
0,31,0,1,0,0,15955,64,2.3666666,0,1.7917595,-.14429244,0,0,0,0,0,0,0,1,0,0,2.3666666
0,95,0,0,0,0,15958,138,.16666667,0,2.3125353,1.137062,0,1,0,0,0,0,0,0,0,0,.16666667
1,58,0,0,0,0,15973,39,.1,0,1.704748,.06163951,0,0,0,1,0,0,0,0,1,0,.1
0,50,1,0,0,1,15986,138,0,5.1999998,2.3513753,-.28158039,1,0,0,0,0,0,0,0,0,1,5.1999998
0,77,0,0,0,0,15999,138,0,.26666588,1.974081,.31333411,0,1,0,0,0,0,0,0,1,0,.26666588
1,16,0,0,0,0,16009,158,0,.30000001,1.9647787,-.30446172,0,0,0,0,1,0,0,0,0,1,.30000001
0,50,0,0,0,0,16040,87,0,0,2.8903718,-.41886836,0,0,0,0,0,1,0,0,0,1,0
0,14,0,0,0,1,16047,162,0,0,2.7235632,-1.7002227,0,0,0,0,0,0,0,0,1,0,0
0,96,1,0,0,0,16059,140,.76666665,3.7999959,2.14398,.97689259,0,1,0,0,0,0,0,0,1,0,4.5666628
0,34,0,0,0,0,16065,48,0,0,2.2571399,0,1,0,0,0,0,0,0,0,0,0,0
0,54,0,0,0,0,16074,166,0,0,2.8903718,-.69344431,1,0,0,0,0,0,0,0,1,0,0
0,72,0,0,0,0,16077,160,0,0,2.4168062,.61079139,0,0,1,0,0,0,0,0,1,0,0
1,64,1,0,0,0,16078,163,0,4.0999999,2.7631695,1.1599432,0,0,0,1,0,0,0,0,1,0,4.0999999
0,14,0,0,0,1,16079,156,0,0,2.4612963,.24469012,0,0,0,0,0,0,1,0,0,0,0
1,35,0,0,0,0,16080,132,0,0,2.1523433,-.51039368,0,0,0,0,0,0,0,0,0,1,0
0,65,0,0,0,0,16097,157,0,0,2.5257287,-.62480032,0,1,0,0,0,0,0,0,0,1,0
1,52,0,0,0,0,16105,127,0,0,2.2735975,-.78496963,0,0,0,0,0,1,0,0,0,1,0
1,55,0,1,0,0,16109,152,1.0222208,0,2.0980179,-.14429244,0,0,1,0,0,0,0,0,1,0,1.0222208
0,81,1,0,0,0,16117,110,0,5.7666669,2.7080503,1.6404511,0,1,0,0,0,0,0,0,0,0,5.7666669
0,71,0,0,0,0,16124,129,0,0,2.2679932,.42774075,0,0,0,0,0,0,0,0,1,0,0
0,73,1,0,0,0,16136,164,0,5.0888834,2.6390574,.084520839,1,0,0,0,0,0,0,0,0,0,5.0888834
1,68,0,0,0,0,16171,107,0,0,1.8325815,-.3731057,1,0,0,0,0,0,0,0,1,0,0
1,84,0,0,0,0,16182,83,0,0,1.5293952,-.89937621,0,1,0,0,0,0,0,0,1,0,0
1,9,0,0,0,0,16186,156,0,0,1.656321,0,0,0,0,1,0,0,0,0,1,0,0
0,92,1,0,0,0,16200,113,.2,4.7333331,2.7727137,.83960462,0,0,0,0,0,0,1,0,0,0,4.9333329
0,56,0,0,0,0,16233,124,1.9666667,.40000001,2.3434072,-.029885801,0,0,1,0,0,0,0,0,0,1,2.3666668
1,36,0,0,0,0,16241,111,0,0,1.3217559,-.67056298,0,1,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,16245,154,0,0,2.3513753,-1.4027654,1,0,0,0,0,0,0,1,0,0,0
1,40,0,1,0,0,16250,46,3.1999979,0,2.0122328,.06163951,0,0,0,0,0,0,0,0,1,0,3.1999979
1,64,1,0,0,0,16257,88,0,4.2444396,2.4207523,.26757145,0,0,0,1,0,0,0,0,1,0,4.2444396
0,29,0,0,0,0,16273,120,0,1.8333334,2.2246234,-.601919,1,0,0,0,0,0,0,0,1,0,1.8333334
1,94,1,0,0,0,16293,79,0,4.0666666,1.4589894,.83960462,0,0,0,0,0,1,0,0,1,0,4.0666666
0,97,0,0,0,0,16298,116,0,5.8000002,2.3780937,1.5489258,1,0,0,0,0,0,0,1,0,0,5.8000002
1,76,0,1,0,0,16328,143,2.7333333,0,1.9907491,-.23581775,0,0,1,0,0,0,0,0,0,1,2.7333333
1,52,0,0,0,0,16344,141,0,0,2.6961575,.22180881,1,0,0,0,0,0,0,1,0,0,0
1,7,0,0,0,0,16357,99,0,0,1.5779599,-.44174969,0,0,0,0,0,0,0,0,1,0,0
1,71,0,0,0,0,16391,162,0,0,1.9459101,.084520839,0,1,0,0,0,0,0,0,1,0,0
1,88,1,0,0,0,16394,143,0,4.2666669,2.7300291,1.0912993,1,0,0,0,0,0,0,1,0,0,4.2666669
1,90,0,0,0,0,16395,142,0,0,2.2766097,1.2285872,0,0,0,0,1,0,0,0,0,1,0
1,90,0,0,0,1,16407,162,1.8,0,2.4464555,1.0912993,0,1,0,0,0,0,0,0,0,0,1.8
1,64,1,0,0,0,16420,109,1.1333333,4.7666669,2.579572,.93112993,1,0,0,0,0,0,0,0,1,0,5.9000001
1,57,1,0,0,0,16424,145,0,4.8333335,2.3071933,-.23581775,0,0,1,0,0,0,0,0,0,1,4.8333335
1,79,0,0,0,0,16429,111,0,0,1.307157,-.25869909,0,0,0,1,0,0,0,0,1,0,0
1,33,0,0,0,0,16435,143,0,0,1.6094379,.40485942,0,0,0,0,0,0,0,1,0,0,0
1,79,1,0,0,0,16439,67,1.7,2.9333334,1.4152304,-.83073229,0,0,0,1,0,0,0,0,0,0,4.6333332
1,52,1,0,1,0,16455,85,.2,3.5999999,2.7515354,-.80785096,0,0,0,0,0,1,0,0,1,0,3.8
1,36,0,0,0,0,16461,48,0,0,2.6006062,0,0,0,0,0,0,0,0,0,0,0,0
0,52,0,0,0,1,16475,148,0,0,1.9962544,-.9680202,1,0,0,0,0,0,0,0,0,1,0
0,50,1,0,0,1,16482,128,0,4.3333335,2.1972246,-1.8146293,1,0,0,0,0,0,0,0,0,1,4.3333335
1,54,1,0,0,0,16491,133,0,4.6888876,2.9444389,.81672329,0,1,0,0,0,0,0,1,0,0,4.6888876
1,52,0,0,0,0,16500,150,.55000001,0,2.3150077,.22180881,0,1,0,0,0,0,0,0,0,0,.55000001
1,55,0,0,0,0,16513,145,0,0,1.8718022,.26757145,1,0,0,0,0,0,0,0,1,0,0
1,82,1,0,0,0,16527,148,0,4.1999941,2.2335923,.9082486,0,0,0,0,1,0,0,0,0,1,4.1999941
0,50,0,0,0,0,16539,140,0,0,2.1781545,.67943537,0,1,0,0,0,0,0,0,0,1,0
0,43,0,0,1,0,16552,150,0,0,2.6404846,-3.1646276,0,0,0,0,0,0,0,0,0,1,0
0,29,0,0,0,0,16553,160,0,0,2.7725887,-1.2654775,0,0,0,0,0,0,0,0,0,1,0
1,87,0,0,0,0,16558,161,0,0,2.1102133,.97689259,1,0,0,0,0,0,0,0,0,1,0
1,76,1,0,0,0,16565,108,0,4.9666667,1.6652077,1.2514685,0,0,0,0,1,0,0,0,1,0,4.9666667
1,29,0,0,0,0,16571,32,0,0,1.7517027,.65655404,0,0,1,0,0,0,0,0,1,0,0
1,54,0,0,1,0,16585,90,0,.36666667,1.3480728,-1.7002227,0,1,0,0,0,0,0,0,0,1,.36666667
1,75,0,0,0,0,16610,143,.17777748,0,2.4849067,.74807936,0,0,1,0,0,0,0,0,1,0,.17777748
1,99,1,0,0,0,16623,109,0,4.7999959,2.4361165,.86248595,0,0,0,0,0,0,0,0,0,1,4.7999959
0,50,1,0,0,0,16628,117,0,5.0333333,2.6635985,1.0226552,0,0,0,1,0,0,0,0,0,1,5.0333333
0,62,1,0,0,0,16653,113,0,4.0999999,2.7046108,1.5260445,0,0,0,0,0,0,0,1,0,0,4.0999999
1,51,0,1,0,0,16655,147,3.5333333,0,2.2848341,-.46463102,0,0,0,0,0,0,1,1,0,0,3.5333333
1,98,1,0,0,0,16676,122,0,4.1444397,2.460809,.51926607,0,0,0,0,0,0,1,0,0,0,4.1444397
0,72,1,0,0,0,16717,159,1.9,2.4000001,2.8845067,.65655404,0,0,0,0,0,0,1,0,0,0,4.3000002
1,28,0,0,1,0,16728,138,0,1.7333313,2.5902672,.88536727,0,0,0,0,0,1,0,1,0,0,1.7333313
1,70,1,0,0,0,16756,121,0,4.2666607,2.0149031,-.41886836,1,0,0,0,0,0,0,0,1,0,4.2666607
1,55,1,0,0,1,16757,103,2.3666666,2.1666667,2.4180543,-.7620883,1,0,0,0,0,0,0,0,0,0,4.5333333
1,79,1,0,0,0,16772,95,0,4.7333331,2.1848021,1.5489258,0,0,0,0,0,0,0,0,0,0,4.7333331
1,97,0,0,0,0,16775,98,0,7.5,1.9459101,.99977392,0,0,0,0,0,0,0,0,1,0,7.5
1,50,0,0,0,0,16806,148,0,0,1.6094379,-.51039368,0,0,0,1,0,0,0,0,0,1,0
0,50,1,0,0,0,16857,121,2.0666666,3.0999999,2.1102133,.22180881,0,0,0,0,0,0,0,0,0,1,5.1666665
1,93,1,0,0,0,16870,104,.2,4.3555474,1.9913996,0,0,1,0,0,0,0,0,0,0,1,4.5555472
0,99,0,0,0,0,16884,92,0,7.5,3.4011974,1.6633325,0,0,0,0,0,0,0,0,1,0,7.5
0,69,0,0,0,0,16893,165,0,0,2.6259851,.67943537,0,1,0,0,0,0,0,0,1,0,0
1,96,0,0,0,0,16920,115,0,4.8888874,2.0422027,1.2285872,1,0,0,0,0,0,0,1,0,0,4.8888874
0,68,0,0,0,0,16938,154,0,0,2.1252511,-.052767128,1,0,0,0,0,0,0,1,0,0,0
0,58,0,0,0,0,16943,156,0,.56666666,2.412586,.86248595,0,0,0,1,0,0,0,0,1,0,.56666666
0,64,1,0,0,0,16954,126,0,4.4333334,2.6912432,.79384196,1,0,0,0,0,0,0,1,0,0,4.4333334
0,33,1,0,1,0,17002,77,0,4.3666668,2.3025851,-2.5468318,0,1,0,0,0,0,0,1,0,0,4.3666668
1,34,0,0,0,0,17020,95,0,0,2.2771454,0,0,0,0,1,0,0,0,1,0,0,0
1,82,1,0,0,0,17023,150,.33333334,4.4333334,2.8213789,.26757145,0,0,0,0,0,0,0,0,0,1,4.7666669
0,19,0,0,0,0,17024,145,0,0,1.7917595,.5421474,0,0,0,0,0,0,0,1,0,0,0
1,13,0,0,0,0,17051,142,0,.71111029,2.6390574,-.78496963,0,0,0,0,0,1,0,0,1,0,.71111029
1,29,1,0,0,0,17059,126,.1,4.3000002,2.5902672,-.0070044738,1,0,0,0,0,0,0,0,1,0,4.4000001
0,3,0,0,0,0,17094,121,0,0,1.7664413,-1.6544601,0,0,0,1,0,0,0,0,0,1,0
0,76,1,0,0,0,17100,130,0,6.4250002,2.4849067,1.2285872,0,0,0,0,1,0,0,0,0,1,6.4250002
1,36,0,0,0,0,17133,102,0,5.3000002,2.8033605,-.098529786,0,0,1,0,0,0,0,1,0,0,5.3000002
0,10,0,0,0,0,17136,109,0,0,2.0794415,-1.3341215,0,0,0,0,0,0,0,1,0,0,0
1,50,0,0,1,0,17144,105,1.5333333,0,1.8718022,-1.0137829,0,0,1,0,0,0,0,0,0,1,1.5333333
0,50,1,0,0,0,17157,160,0,4.2359986,2.9957323,.74807936,0,1,0,0,0,0,0,1,0,0,4.2359986
0,51,0,0,0,0,17159,111,.89999998,5.5999999,2.5257287,-.12141111,0,1,0,0,0,0,0,0,1,0,6.5
0,50,1,0,0,0,17160,118,0,4.3333335,2.4203682,.33621544,0,1,0,0,0,0,0,0,0,1,4.3333335
1,60,1,0,0,0,17192,55,0,4.4666667,1.2527629,-.19005509,1,0,0,0,0,0,0,0,1,0,4.4666667
1,53,0,0,0,0,17202,67,0,0,1.3350011,-.51039368,1,0,0,0,0,0,0,1,0,0,0
1,96,0,0,0,0,17210,24,0,0,1.6333617,.42774075,0,0,0,0,0,0,0,0,0,1,0
1,86,0,0,1,0,17224,128,0,0,1.9356298,-.80785096,1,0,0,0,0,0,0,0,0,1,0
1,10,0,0,0,0,17255,155,0,0,1.3862944,-2.2493746,0,1,0,0,0,0,0,0,0,1,0
0,54,1,0,0,0,17320,107,0,4.1555543,2.8213789,.77096063,0,0,0,1,0,0,0,0,1,0,4.1555543
1,98,1,0,0,0,17325,153,.53333336,4.8333335,2.3513753,2.2124844,0,0,0,0,0,0,1,0,0,0,5.3666668
0,19,0,1,0,0,17329,158,2.4000001,0,2.3978953,1.2514685,1,0,0,0,0,0,0,1,0,0,2.4000001
0,80,1,0,0,0,17335,148,0,4.755549,2.0053334,.29045278,1,0,0,0,0,0,0,0,0,1,4.755549
1,50,0,0,0,0,17339,125,0,0,1.7917595,-1.1968335,0,0,0,0,0,0,0,0,0,0,0
1,5,0,0,0,0,17342,155,0,0,2.0149031,-1.860392,0,1,0,0,0,0,0,0,0,1,0
0,6,0,0,0,0,17361,110,0,0,1.7917595,-1.6086974,0,0,0,0,0,0,0,0,1,0,0
1,90,0,0,0,0,17366,132,0,0,2.2472174,-.098529786,0,0,0,0,1,0,0,0,1,0,0
1,27,0,0,0,0,17368,126,0,0,1.7079637,.38197809,1,0,0,0,0,0,0,0,0,1,0
1,84,0,0,0,0,17390,93,0,.1,1.4350837,.58791006,1,0,0,0,0,0,0,0,0,1,.1
0,15,0,0,0,0,17429,159,.33333334,.1,2.8779492,0,0,0,0,0,0,0,1,1,0,0,.43333334
1,93,0,0,1,0,17447,112,0,5.9666624,2.4849067,-.71632564,0,0,0,0,0,0,0,0,0,1,5.9666624
1,63,0,0,0,0,17448,97,0,0,1.5650642,-.0070044738,0,0,0,1,0,0,0,0,1,0,0
0,77,0,0,0,0,17457,93,.40000001,.33333334,2.7080503,1.2285872,1,0,0,0,0,0,0,0,0,0,.73333335
1,47,1,0,0,0,17474,71,2.577775,2.2333333,1.9357549,-.3731057,0,0,0,1,0,0,0,0,1,0,4.8111086
0,75,1,0,0,0,17499,140,.2,4.4000001,3.2890801,.65655404,0,0,1,0,0,0,0,1,0,0,4.5999999
1,50,0,0,0,0,17554,118,0,5.777771,2.343869,.31333411,1,0,0,0,0,0,0,0,0,1,5.777771
0,67,1,0,0,0,17559,166,0,4.2666669,1.6796422,.084520839,0,0,1,0,0,0,0,0,1,0,4.2666669
1,69,0,0,0,0,17563,103,0,6,2.7278528,1.3658751,0,0,0,0,0,0,1,1,0,0,6
0,71,1,0,0,0,17588,105,0,4.8666668,2.8033605,1.137062,0,0,0,1,0,0,0,1,0,0,4.8666668
0,71,0,0,0,0,17605,164,0,5.8333335,2.9123507,.86248595,0,0,0,0,0,0,1,0,0,1,5.8333335
0,60,1,0,0,0,17614,72,0,3.8666666,1.7272209,0,0,1,0,0,0,0,0,0,1,0,3.8666666
0,56,1,0,0,0,17618,123,0,5.0166669,2.5902672,-.35022438,0,0,0,0,1,0,0,0,0,0,5.0166669
1,28,0,0,0,0,17623,151,.5,0,1.704748,-.46463102,0,1,0,0,0,0,0,0,0,1,.5
0,88,1,0,0,0,17638,139,0,4.4888835,2.9026418,1.1828245,0,0,0,0,0,0,0,0,1,0,4.4888835
1,71,0,0,0,1,17639,134,0,0,1.5040774,-1.4027654,0,0,0,1,0,0,0,0,0,1,0
0,77,1,0,0,0,17647,155,0,4.0999999,2.6259851,.7023167,0,0,1,0,0,0,0,0,0,1,4.0999999
1,63,1,0,0,0,17662,129,.40000001,6.0999999,2.4849067,-.052767128,0,0,0,1,0,0,0,0,0,0,6.5
1,91,0,0,0,0,17665,120,0,5.4000001,2.3062148,.95401126,1,0,0,0,0,0,0,1,0,0,5.4000001
1,52,0,0,0,0,17703,85,0,2.8666666,1.658228,.35909677,0,0,0,0,0,0,0,1,0,0,2.8666666
1,90,1,0,0,0,17719,129,0,5.5333333,2.3602407,.99977392,0,0,0,0,0,0,1,0,1,0,5.5333333
1,28,0,0,0,0,17730,107,0,0,1.9459101,-.80785096,0,0,0,0,0,0,0,1,0,0,0
0,84,0,0,0,0,17731,143,0,.69999999,3.48124,.79384196,0,0,0,0,0,0,0,0,1,0,.69999999
0,64,1,0,0,0,17734,63,.80000001,4.6666665,3.0501153,-.25869909,0,0,0,0,0,0,0,0,0,1,5.4666667
0,21,0,0,0,0,17741,131,0,0,2.2438953,-2.7985265,0,0,0,0,0,0,0,0,1,0,0
1,36,1,0,0,0,17750,126,0,4.2888837,2.5439222,-.62480032,0,0,0,0,1,0,0,0,0,1,4.2888837
1,96,0,0,0,0,17751,129,0,5.4999919,2.1850908,1.0912993,0,0,0,0,1,0,0,0,1,0,5.4999919
1,40,0,0,0,0,17752,60,0,0,1.798607,-.51039368,0,0,0,0,0,0,0,0,0,0,0
1,57,1,0,0,1,17765,108,2.5333333,3.5333333,2.6026897,.31333411,0,0,0,1,0,0,0,0,0,0,6.0666666
1,65,0,0,0,0,17790,148,.40000001,0,2.3978953,-.48751235,0,0,1,0,0,0,0,0,0,1,.40000001
1,55,0,0,0,0,17792,115,0,0,1.8051937,.038758181,0,0,0,0,0,0,0,0,1,0,0
0,51,1,0,0,0,17806,149,0,3.2333293,2.923027,.24469012,1,0,0,0,0,0,0,0,0,1,3.2333293
0,42,0,0,0,0,17812,105,0,0,2.0149031,-1.3798841,0,0,0,1,0,0,0,0,0,1,0
0,11,0,0,0,0,17816,50,0,0,2.551816,-.71632564,0,0,1,0,0,0,0,0,0,0,0
0,42,0,0,0,0,17817,161,.11111094,0,2.6162426,.26757145,1,0,0,0,0,0,0,0,1,0,.11111094
1,16,0,0,0,0,17828,146,0,0,1.5040774,-.32734305,0,0,0,0,0,0,0,1,0,0,0
0,50,1,0,0,0,17853,160,0,3.8166666,2.862201,0,0,0,0,0,0,1,0,1,0,0,3.8166666
1,80,0,0,0,0,17878,161,1.2333333,0,2.4110579,.51926607,1,0,0,0,0,0,0,0,0,0,1.2333333
1,16,0,0,0,0,17889,73,0,0,1.9872909,-.35022438,0,0,0,0,0,0,0,0,0,0,0
1,63,0,0,0,0,17897,119,0,0,2.1349432,-.30446172,1,0,0,0,0,0,0,1,0,0,0
0,7,0,0,0,0,17908,148,0,0,2.3025851,-.83073229,0,0,0,1,0,0,0,0,0,0,0
1,72,0,0,0,1,17933,163,0,0,2.2641339,-1.7002227,0,0,0,1,0,0,0,0,0,0,0
0,94,0,0,0,0,17934,146,0,5.2666669,2.5312245,1.3429939,0,0,0,0,0,0,0,1,0,0,5.2666669
1,79,0,1,0,0,17942,76,1.5333313,0,2.151762,.83960462,1,0,0,0,0,0,0,0,0,1,1.5333313
0,29,0,0,0,0,17951,166,1.2333333,0,2.5209167,-.48751235,0,0,1,0,0,0,0,0,0,0,1.2333333
0,99,0,0,0,0,17955,102,0,7.3444386,2.3025851,1.137062,0,0,1,0,0,0,0,0,1,0,7.3444386
1,42,0,0,0,1,17971,154,0,0,2.0631051,-.85361362,0,0,0,0,0,0,0,0,0,1,0
0,38,0,0,0,0,17980,159,0,.76666564,2.1422424,.42774075,1,0,0,0,0,0,0,0,1,0,.76666564
0,15,0,0,0,0,17988,96,0,0,2.2512918,-1.2425961,0,0,1,0,0,0,0,0,0,1,0
0,42,0,0,0,0,18003,93,1.2333333,.41666666,2.5649493,-.601919,0,0,0,0,1,0,0,0,0,0,1.65
1,50,1,0,0,0,18007,132,.88333333,2.1111083,2.5997221,-.14429244,1,0,0,0,0,0,0,0,1,0,2.9944415
0,32,0,0,0,0,18025,156,0,0,2.1270404,-.16717376,0,0,0,0,0,0,1,0,0,1,0
0,73,1,0,0,0,18032,131,0,4.1666665,2.5563657,.63367271,0,0,0,0,0,0,0,0,1,0,4.1666665
1,54,0,0,0,0,18054,165,0,0,1.743153,-.71632564,1,0,0,0,0,0,0,0,1,0,0
0,62,0,0,0,0,18059,117,0,7.2333331,2.6772785,.58791006,0,0,1,0,0,0,0,0,0,1,7.2333331
1,54,0,0,0,0,18067,148,0,0,2.1248717,.29045278,0,1,0,0,0,0,0,1,0,0,0
0,60,0,0,0,0,18075,111,0,0,1.5224266,-.99090153,1,0,0,0,0,0,0,0,1,0,0
1,57,0,0,0,0,18079,134,0,0,1.6992781,-2.6154759,0,0,0,0,0,1,0,0,0,0,0
1,88,1,0,1,0,18080,153,0,4.1666665,2.4050467,.38197809,0,0,1,0,0,0,0,0,0,1,4.1666665
0,78,0,0,0,0,18085,161,0,0,3.0325463,.38197809,0,0,0,1,0,0,0,0,1,0,0
0,73,0,0,0,0,18092,155,0,0,2.5176964,-1.7002227,0,0,1,0,0,0,0,1,0,0,0
1,87,1,0,0,0,18094,125,0,5.4111042,3.2368944,1.0455366,0,0,0,0,0,0,1,0,0,0,5.4111042
1,69,1,0,0,0,18111,145,0,4.3000002,2.3025851,1.1599432,1,0,0,0,0,0,0,0,0,1,4.3000002
0,50,0,0,0,1,18129,166,0,0,2.4464555,-1.3112401,0,0,0,0,0,0,0,0,0,1,0
1,30,0,0,0,0,18135,118,0,.1,1.7917595,.084520839,0,0,0,1,0,0,0,0,1,0,.1
0,65,1,0,0,0,18154,135,0,3.7666667,3.0910425,.42774075,0,0,0,0,1,0,0,1,0,0,3.7666667
1,56,0,0,0,0,18164,25,0,0,1.2089599,-.73920697,0,0,0,0,0,0,0,0,1,0,0
1,97,1,0,0,0,18165,85,0,6.0666628,2.6984806,1.1599432,0,0,0,0,0,1,0,0,1,0,6.0666628
0,31,0,0,0,0,18168,152,0,0,2.7725887,-1.4485281,0,0,0,0,0,0,0,0,1,0,0
0,50,1,0,0,0,18174,92,0,4.3333335,1.8384044,.47350341,0,0,0,0,0,1,0,1,0,0,4.3333335
0,29,0,0,0,0,18184,153,.93333334,0,2.3223875,1.0912993,0,0,0,0,1,0,0,1,0,0,.93333334
0,21,0,0,0,0,18216,111,0,0,2.0388086,-1.0824269,0,0,1,0,0,0,0,0,1,0,0
1,92,0,0,1,0,18228,162,1.4333333,.13333334,3.6888795,-1.6315787,0,0,0,1,0,0,0,0,1,0,1.5666666
